step,time_s,contact_force_N,crank_rpm
818,1.638000,387.494026,5.3938
819,1.640000,387.206818,5.4332
820,1.642000,387.048563,5.4719
821,1.644000,387.030577,5.5100
822,1.646000,387.161919,5.5472
823,1.648000,387.449290,5.5836
824,1.650000,387.896944,5.6192
825,1.652000,388.506624,5.6540
826,1.654000,389.277514,5.6880
827,1.656000,390.206220,5.7214
828,1.658000,391.286782,5.7540
829,1.660000,392.510716,5.7861
830,1.662000,393.867100,5.8178
831,1.664000,395.342689,5.8492
832,1.666000,396.922086,5.8803
833,1.668000,398.587951,5.9114
834,1.670000,400.321254,5.9426
835,1.672000,402.101576,5.9741
836,1.674000,403.907455,6.0060
837,1.676000,405.716767,6.0384
838,1.678000,407.507147,6.0715
839,1.680000,409.256427,6.1054
840,1.682000,410.943102,6.1403
841,1.684000,412.546801,6.1763
842,1.686000,414.048746,6.2133
843,1.688000,415.432207,6.2516
844,1.690000,416.682911,6.2912
845,1.692000,417.789418,6.3321
846,1.694000,418.743433,6.3743
847,1.696000,419.540047,6.4178
848,1.698000,420.177895,6.4626
849,1.700000,420.659226,6.5087
850,1.702000,420.989863,6.5559
851,1.704000,421.179070,6.6042
852,1.706000,421.239296,6.6536
853,1.708000,421.185823,6.7038
854,1.710000,421.036294,6.7549
855,1.712000,420.810156,6.8067
856,1.714000,420.527991,6.8592
857,1.716000,420.210784,6.9122
858,1.718000,419.879117,6.9656
859,1.720000,419.552330,7.0195
860,1.722000,419.247653,7.0737
861,1.724000,418.979378,7.1282
862,1.726000,418.758074,7.1830
863,1.728000,418.589917,7.2381
864,1.730000,418.476192,7.2936
865,1.732000,418.413006,7.3494
866,1.734000,418.391297,7.4057
867,1.736000,418.397176,7.4624
868,1.738000,418.412648,7.5197
869,1.740000,418.416724,7.5775
870,1.742000,418.386906,7.6359
871,1.744000,418.300953,7.6950
872,1.746000,418.138800,7.7548
873,1.748000,417.884435,7.8151
874,1.750000,417.527470,7.8761
875,1.752000,417.064150,7.9376
876,1.754000,416.497544,7.9996
877,1.756000,415.836768,8.0621
878,1.758000,415.095251,8.1249
879,1.760000,414.288259,8.1880
880,1.762000,413.430157,8.2515
881,1.764000,412.532005,8.3152
882,1.766000,411.600133,8.3793
883,1.768000,410.636072,8.4437
884,1.770000,409.637753,8.5083
885,1.772000,408.601414,8.5732
886,1.774000,407.523368,8.6384
887,1.776000,406.400965,8.7037
888,1.778000,405.232682,8.7693
889,1.780000,404.017733,8.8350
890,1.782000,402.755701,8.9009
891,1.784000,401.446366,8.9669
892,1.786000,400.089660,9.0329
893,1.788000,398.685649,9.0990
894,1.790000,397.234503,9.1651
895,1.792000,395.736475,9.2312
896,1.794000,394.191884,9.2973
897,1.796000,392.601097,9.3633
898,1.798000,390.964520,9.4292
899,1.800000,389.282590,9.4949
900,1.802000,387.555769,9.5605
901,1.804000,385.784543,9.6259
902,1.806000,383.969413,9.6911
903,1.808000,382.110899,9.7561
904,1.810000,380.209531,9.8207
905,1.812000,378.265858,9.8851
906,1.814000,376.280436,9.9491
907,1.816000,374.253834,10.0127
908,1.818000,372.186632,10.0759
909,1.820000,370.079419,10.1387
910,1.822000,367.932790,10.2010
911,1.824000,365.747352,10.2628
912,1.826000,363.523716,10.3241
913,1.828000,361.262499,10.3848
914,1.830000,358.964325,10.4449
915,1.832000,356.629820,10.5044
916,1.834000,354.259614,10.5632
917,1.836000,351.854341,10.6213
918,1.838000,349.414634,10.6787
919,1.840000,346.941129,10.7354
920,1.842000,344.434459,10.7912
921,1.844000,341.895257,10.8463
922,1.846000,339.324155,10.9005
923,1.848000,336.721782,10.9538
924,1.850000,334.088760,11.0062
925,1.852000,331.425711,11.0577
926,1.854000,328.733250,11.1083
927,1.856000,326.011985,11.1578
928,1.858000,323.262518,11.2063
929,1.860000,320.485446,11.2538
930,1.862000,317.681354,11.3002
931,1.864000,314.850823,11.3455
932,1.866000,311.994423,11.3897
933,1.868000,309.112715,11.4327
934,1.870000,306.206251,11.4745
935,1.872000,303.275571,11.5151
936,1.874000,300.321207,11.5545
937,1.876000,297.343679,11.5926
938,1.878000,294.343502,11.6295
939,1.880000,291.321185,11.6650
940,1.882000,288.277233,11.6992
941,1.884000,285.212141,11.7321
942,1.886000,282.126393,11.7636
943,1.888000,279.020461,11.7937
944,1.890000,275.894802,11.8224
945,1.892000,272.749855,11.8496
946,1.894000,269.586048,11.8754
947,1.896000,266.122566,11.8939
948,1.898000,259.754908,11.8520
949,1.900000,231.627922,11.3769
950,1.902000,231.350768,11.6106
951,1.904000,229.071608,11.7386
952,1.906000,227.382167,11.8059
953,1.908000,225.935281,11.8422
954,1.910000,224.539081,11.8641
955,1.912000,223.100755,11.8799
956,1.914000,209.669768,11.5976
957,1.916000,209.415433,11.7279
958,1.918000,207.930798,11.8025
959,1.920000,206.610063,11.8435
960,1.922000,205.316181,11.8675
961,1.924000,200.830212,11.7950
962,1.926000,197.166095,11.7682
963,1.928000,195.959287,11.8285
964,1.930000,194.426221,11.8629
965,1.932000,191.596338,11.8433
966,1.934000,187.978840,11.8041
967,1.936000,186.345182,11.8417
968,1.938000,184.568313,11.8667
969,1.940000,182.366623,11.8670
970,1.942000,179.424459,11.8412
971,1.944000,177.091137,11.8441
972,1.946000,174.983765,11.8558
973,1.948000,172.769546,11.8589
974,1.950000,170.440666,11.8547
975,1.952000,168.002381,11.8462
976,1.954000,165.487206,11.8360
977,1.956000,162.863787,11.8231
978,1.958000,160.133314,11.8076
979,1.960000,157.298526,11.7894
980,1.962000,154.362270,11.7687
981,1.964000,151.327823,11.7453
982,1.966000,148.198692,11.7191
983,1.968000,144.978520,11.6901
984,1.970000,141.671038,11.6583
985,1.972000,138.280053,11.6235
986,1.974000,134.809441,11.5859
987,1.976000,131.263137,11.5452
988,1.978000,127.645131,11.5017
989,1.980000,123.959454,11.4552
990,1.982000,120.210169,11.4058
991,1.984000,116.401355,11.3536
992,1.986000,112.537098,11.2986
993,1.988000,108.621477,11.2409
994,1.990000,104.658553,11.1804
995,1.992000,100.652360,11.1173
996,1.994000,96.606900,11.0517
997,1.996000,92.526135,10.9836
998,1.998000,88.413987,10.9131
999,2.000000,84.274333,10.8402
1000,2.002000,80.111008,10.7651
1001,2.004000,75.927808,10.6878
1002,2.006000,71.728490,10.6085
1003,2.008000,67.516781,10.5272
1004,2.010000,63.296382,10.4440
1005,2.012000,59.070974,10.3590
1006,2.014000,54.844231,10.2723
1007,2.016000,50.619821,10.1841
1008,2.018000,46.401426,10.0944
1009,2.020000,42.192741,10.0034
1010,2.022000,37.997493,9.9111
1011,2.024000,33.819452,9.8177
1012,2.026000,29.662492,9.7234
1013,2.028000,25.530571,9.6282
1014,2.030000,21.427711,9.5322
1015,2.032000,17.357984,9.4357
1016,2.034000,13.325484,9.3388
1017,2.036000,9.390012,9.2432
1018,2.038000,5.656378,9.1523
1019,2.040000,2.191357,9.0688
1020,2.042000,0.000000,9.0210
1021,2.044000,0.000000,9.0434
1022,2.046000,0.000000,9.0733
1023,2.048000,0.540067,9.0932
1024,2.050000,1.480834,9.1099
1025,2.052000,2.519616,9.1277
1026,2.054000,3.500211,9.1473
1027,2.056000,4.376590,9.1611
1028,2.058000,5.161721,9.1665
1029,2.060000,5.790596,9.1682
1030,2.062000,6.184844,9.1677
1031,2.064000,6.299347,9.1634
1032,2.066000,6.119364,9.1544
1033,2.068000,5.657594,9.1419
1034,2.070000,4.964808,9.1286
1035,2.072000,4.102751,9.1133
1036,2.074000,3.117387,9.0938
1037,2.076000,2.050985,9.0695
1038,2.078000,0.947288,9.0418
1039,2.080000,0.000000,9.0172
1040,2.082000,0.000000,9.0195
1041,2.084000,0.000000,9.0276
1042,2.086000,0.000000,9.0234
1043,2.088000,0.000000,9.0069
1044,2.090000,0.013899,8.9935
1045,2.092000,0.000000,8.9881
1046,2.094000,0.000000,8.9909
1047,2.096000,0.000000,8.9989
1048,2.098000,0.000000,9.0071
1049,2.100000,0.000000,9.0117
1050,2.102000,0.000000,9.0119
1051,2.104000,0.000000,9.0089
1052,2.106000,0.000000,9.0053
1053,2.108000,0.000000,9.0030
1054,2.110000,0.000000,9.0026
1055,2.112000,0.000000,9.0038
1056,2.114000,0.000000,9.0056
1057,2.116000,0.000000,9.0073
1058,2.118000,0.000000,9.0081
1059,2.120000,0.000000,9.0081
1060,2.122000,0.000000,9.0075
1061,2.124000,0.000000,9.0068
1062,2.126000,0.000000,9.0065
1063,2.128000,0.000000,9.0066
1064,2.130000,0.000000,9.0070
1065,2.132000,0.000000,9.0075
1066,2.134000,0.000000,9.0079
1067,2.136000,0.000000,9.0082
1068,2.138000,0.000000,9.0083
1069,2.140000,0.000000,9.0082
1070,2.142000,0.000000,9.0082
1071,2.144000,0.000000,9.0083
1072,2.146000,0.000000,9.0084
1073,2.148000,0.000000,9.0086
1074,2.150000,0.000000,9.0088
1075,2.152000,0.000000,9.0090
1076,2.154000,0.000000,9.0092
1077,2.156000,0.000000,9.0093
1078,2.158000,0.000000,9.0094
1079,2.160000,0.000000,9.0095
1080,2.162000,0.000000,9.0097
1081,2.164000,0.000000,9.0098
1082,2.166000,0.000000,9.0100
1083,2.168000,0.000000,9.0101
1084,2.170000,0.000000,9.0103
1085,2.172000,0.000000,9.0104
1086,2.174000,0.000000,9.0106
1087,2.176000,0.000000,9.0107
1088,2.178000,0.000000,9.0109
1089,2.180000,0.000000,9.0110
1090,2.182000,0.000000,9.0112
1091,2.184000,0.000000,9.0113
1092,2.186000,0.000000,9.0115
1093,2.188000,0.000000,9.0116
1094,2.190000,0.000000,9.0118
1095,2.192000,0.000000,9.0119
1096,2.194000,0.000000,9.0121
1097,2.196000,0.000000,9.0122
1098,2.198000,0.000000,9.0124
1099,2.200000,0.000000,9.0126
1100,2.202000,0.000000,9.0127
1101,2.204000,0.000000,9.0129
1102,2.206000,0.000000,9.0130
1103,2.208000,0.000000,9.0132
1104,2.210000,0.000000,9.0133
1105,2.212000,0.000000,9.0135
1106,2.214000,0.000000,9.0137
1107,2.216000,0.000000,9.0138
1108,2.218000,0.000000,9.0140
1109,2.220000,0.000000,9.0142
1110,2.222000,0.000000,9.0143
1111,2.224000,0.000000,9.0145
1112,2.226000,0.000000,9.0146
1113,2.228000,0.000000,9.0148
1114,2.230000,0.000000,9.0150
1115,2.232000,0.000000,9.0151
1116,2.234000,0.000000,9.0153
1117,2.236000,0.000000,9.0155
1118,2.238000,0.000000,9.0156
1119,2.240000,0.000000,9.0158
1120,2.242000,0.000000,9.0160
1121,2.244000,0.000000,9.0162
1122,2.246000,0.000000,9.0163
1123,2.248000,0.000000,9.0165
1124,2.250000,0.000000,9.0167
1125,2.252000,0.000000,9.0168
1126,2.254000,0.000000,9.0170
1127,2.256000,0.000000,9.0172
1128,2.258000,0.000000,9.0174
1129,2.260000,0.000000,9.0175
1130,2.262000,0.000000,9.0177
1131,2.264000,0.000000,9.0179
1132,2.266000,0.000000,9.0181
1133,2.268000,0.000000,9.0182
1134,2.270000,0.000000,9.0184
1135,2.272000,0.000000,9.0186
1136,2.274000,0.000000,9.0188
1137,2.276000,0.000000,9.0189
1138,2.278000,0.000000,9.0191
1139,2.280000,0.000000,9.0193
1140,2.282000,0.000000,9.0195
1141,2.284000,0.000000,9.0197
1142,2.286000,0.000000,9.0199
1143,2.288000,0.000000,9.0200
1144,2.290000,0.000000,9.0202
1145,2.292000,0.000000,9.0204
1146,2.294000,0.000000,9.0206
1147,2.296000,0.000000,9.0208
1148,2.298000,0.000000,9.0210
1149,2.300000,0.000000,9.0211
1150,2.302000,0.000000,9.0213
1151,2.304000,0.000000,9.0215
1152,2.306000,0.000000,9.0217
1153,2.308000,0.000000,9.0219
1154,2.310000,0.000000,9.0221
1155,2.312000,0.000000,9.0223
1156,2.314000,0.000000,9.0225
1157,2.316000,0.000000,9.0227
1158,2.318000,0.000000,9.0229
1159,2.320000,0.000000,9.0230
1160,2.322000,0.000000,9.0232
1161,2.324000,0.000000,9.0234
1162,2.326000,0.000000,9.0236
1163,2.328000,0.000000,9.0238
1164,2.330000,0.000000,9.0240
1165,2.332000,0.000000,9.0242
1166,2.334000,0.000000,9.0244
1167,2.336000,0.000000,9.0246
1168,2.338000,0.000000,9.0248
1169,2.340000,0.000000,9.0250
1170,2.342000,0.000000,9.0252
1171,2.344000,0.000000,9.0254
1172,2.346000,0.000000,9.0256
1173,2.348000,0.000000,9.0258
1174,2.350000,0.000000,9.0260
1175,2.352000,0.000000,9.0262
1176,2.354000,0.000000,9.0264
1177,2.356000,0.000000,9.0266
1178,2.358000,0.000000,9.0268
1179,2.360000,0.000000,9.0270
1180,2.362000,0.000000,9.0272
1181,2.364000,0.000000,9.0274
1182,2.366000,0.000000,9.0276
1183,2.368000,0.000000,9.0278
1184,2.370000,0.000000,9.0280
1185,2.372000,0.000000,9.0283
1186,2.374000,0.000000,9.0285
1187,2.376000,0.000000,9.0287
1188,2.378000,0.000000,9.0289
1189,2.380000,0.000000,9.0291
1190,2.382000,0.000000,9.0293
1191,2.384000,0.000000,9.0295
1192,2.386000,0.000000,9.0297
1193,2.388000,0.000000,9.0299
1194,2.390000,0.000000,9.0302
1195,2.392000,0.000000,9.0304
1196,2.394000,0.000000,9.0306
1197,2.396000,0.000000,9.0308
1198,2.398000,0.000000,9.0310
1199,2.400000,0.000000,9.0312
1200,2.402000,0.000000,9.0314
1201,2.404000,0.000000,9.0317
1202,2.406000,0.000000,9.0319
1203,2.408000,0.000000,9.0321
1204,2.410000,0.000000,9.0323
1205,2.412000,0.000000,9.0325
1206,2.414000,0.000000,9.0327
1207,2.416000,0.000000,9.0330
1208,2.418000,0.000000,9.0332
1209,2.420000,0.000000,9.0334
1210,2.422000,0.000000,9.0336
1211,2.424000,0.000000,9.0338
1212,2.426000,0.000000,9.0341
1213,2.428000,0.000000,9.0343
1214,2.430000,0.000000,9.0345
1215,2.432000,0.000000,9.0347
1216,2.434000,0.000000,9.0350
1217,2.436000,0.000000,9.0352
1218,2.438000,0.000000,9.0354
1219,2.440000,0.000000,9.0356
1220,2.442000,0.000000,9.0359
1221,2.444000,0.000000,9.0361
1222,2.446000,0.000000,9.0363
1223,2.448000,0.000000,9.0366
1224,2.450000,0.000000,9.0368
1225,2.452000,0.000000,9.0370
1226,2.454000,0.000000,9.0372
1227,2.456000,0.000000,9.0375
1228,2.458000,0.000000,9.0377
1229,2.460000,0.000000,9.0379
1230,2.462000,0.000000,9.0382
1231,2.464000,0.000000,9.0384
1232,2.466000,0.000000,9.0386
1233,2.468000,0.000000,9.0389
1234,2.470000,0.000000,9.0391
1235,2.472000,0.000000,9.0393
1236,2.474000,0.000000,9.0396
1237,2.476000,0.000000,9.0398
1238,2.478000,0.000000,9.0400
1239,2.480000,0.000000,9.0403
1240,2.482000,0.000000,9.0405
1241,2.484000,0.000000,9.0408
1242,2.486000,0.000000,9.0410
1243,2.488000,0.000000,9.0412
1244,2.490000,0.000000,9.0415
1245,2.492000,0.000000,9.0417
1246,2.494000,0.000000,9.0420
1247,2.496000,0.000000,9.0422
1248,2.498000,0.000000,9.0424
1249,2.500000,0.000000,9.0427
1250,2.502000,0.000000,9.0429
1251,2.504000,0.000000,9.0432
1252,2.506000,0.000000,9.0434
1253,2.508000,0.000000,9.0437
1254,2.510000,0.000000,9.0439
1255,2.512000,0.000000,9.0441
1256,2.514000,0.000000,9.0444
1257,2.516000,0.000000,9.0446
1258,2.518000,0.000000,9.0449
1259,2.520000,0.000000,9.0451
1260,2.522000,0.000000,9.0454
1261,2.524000,0.000000,9.0456
1262,2.526000,0.000000,9.0459
1263,2.528000,0.000000,9.0461
1264,2.530000,0.000000,9.0464
1265,2.532000,0.000000,9.0466
1266,2.534000,0.000000,9.0469
1267,2.536000,0.000000,9.0471
1268,2.538000,0.000000,9.0474
1269,2.540000,0.000000,9.0476
1270,2.542000,0.000000,9.0479
1271,2.544000,0.000000,9.0481
1272,2.546000,0.000000,9.0484
1273,2.548000,0.000000,9.0486
1274,2.550000,0.000000,9.0489
1275,2.552000,0.000000,9.0491
1276,2.554000,0.000000,9.0494
1277,2.556000,0.000000,9.0497
1278,2.558000,0.000000,9.0499
1279,2.560000,0.000000,9.0502
1280,2.562000,0.000000,9.0504
1281,2.564000,0.000000,9.0507
1282,2.566000,0.000000,9.0509
1283,2.568000,0.000000,9.0512
1284,2.570000,0.000000,9.0515
1285,2.572000,0.000000,9.0517
1286,2.574000,0.000000,9.0520
1287,2.576000,0.000000,9.0522
1288,2.578000,0.000000,9.0525
1289,2.580000,0.000000,9.0528
1290,2.582000,0.000000,9.0530
1291,2.584000,0.000000,9.0533
1292,2.586000,0.000000,9.0536
1293,2.588000,0.000000,9.0538
1294,2.590000,0.000000,9.0541
1295,2.592000,0.000000,9.0544
1296,2.594000,0.000000,9.0546
1297,2.596000,0.000000,9.0549
1298,2.598000,0.000000,9.0551
1299,2.600000,0.000000,9.0554
1300,2.602000,0.000000,9.0557
1301,2.604000,0.000000,9.0559
1302,2.606000,0.000000,9.0562
1303,2.608000,0.000000,9.0565
1304,2.610000,0.000000,9.0568
1305,2.612000,0.000000,9.0570
1306,2.614000,0.000000,9.0573
1307,2.616000,0.000000,9.0576
1308,2.618000,0.000000,9.0578
1309,2.620000,0.000000,9.0581
1310,2.622000,0.000000,9.0584
1311,2.624000,0.000000,9.0586
1312,2.626000,0.000000,9.0589
1313,2.628000,0.000000,9.0592
1314,2.630000,0.000000,9.0595
1315,2.632000,0.000000,9.0597
1316,2.634000,0.000000,9.0600
1317,2.636000,0.000000,9.0603
1318,2.638000,0.000000,9.0606
1319,2.640000,0.000000,9.0608
1320,2.642000,0.000000,9.0611
1321,2.644000,0.000000,9.0614
1322,2.646000,0.000000,9.0617
1323,2.648000,0.000000,9.0619
1324,2.650000,0.000000,9.0622
1325,2.652000,0.000000,9.0625
1326,2.654000,0.000000,9.0628
1327,2.656000,0.000000,9.0631
1328,2.658000,0.000000,9.0633
1329,2.660000,0.000000,9.0636
1330,2.662000,0.000000,9.0639
1331,2.664000,0.000000,9.0642
1332,2.666000,0.000000,9.0645
1333,2.668000,0.000000,9.0647
1334,2.670000,0.000000,9.0650
1335,2.672000,0.000000,9.0653
1336,2.674000,0.000000,9.0656
1337,2.676000,0.000000,9.0659
1338,2.678000,0.000000,9.0662
1339,2.680000,0.000000,9.0664
1340,2.682000,0.000000,9.0667
1341,2.684000,0.000000,9.0670
1342,2.686000,0.000000,9.0673
1343,2.688000,0.000000,9.0676
1344,2.690000,0.000000,9.0679
1345,2.692000,0.000000,9.0682
1346,2.694000,0.000000,9.0684
1347,2.696000,0.000000,9.0687
1348,2.698000,0.000000,9.0690
1349,2.700000,0.000000,9.0693
1350,2.702000,0.000000,9.0696
1351,2.704000,0.000000,9.0699
1352,2.706000,0.000000,9.0702
1353,2.708000,0.000000,9.0705
1354,2.710000,0.000000,9.0707
1355,2.712000,0.000000,9.0710
1356,2.714000,0.000000,9.0713
1357,2.716000,0.000000,9.0716
1358,2.718000,0.000000,9.0719
1359,2.720000,0.000000,9.0722
1360,2.722000,0.000000,9.0725
1361,2.724000,0.000000,9.0728
1362,2.726000,0.000000,9.0731
1363,2.728000,0.000000,9.0734
1364,2.730000,0.000000,9.0737
1365,2.732000,0.000000,9.0740
1366,2.734000,0.000000,9.0743
1367,2.736000,0.000000,9.0746
1368,2.738000,0.000000,9.0749
1369,2.740000,0.000000,9.0751
1370,2.742000,0.000000,9.0754
1371,2.744000,0.000000,9.0757
1372,2.746000,0.000000,9.0760
1373,2.748000,0.000000,9.0763
1374,2.750000,0.000000,9.0766
1375,2.752000,0.000000,9.0769
1376,2.754000,0.000000,9.0772
1377,2.756000,0.000000,9.0775
1378,2.758000,0.000000,9.0778
1379,2.760000,0.000000,9.0781
1380,2.762000,0.000000,9.0784
1381,2.764000,0.000000,9.0787
1382,2.766000,0.000000,9.0790
1383,2.768000,0.000000,9.0793
1384,2.770000,0.000000,9.0796
1385,2.772000,0.000000,9.0799
1386,2.774000,0.000000,9.0802
1387,2.776000,0.000000,9.0805
1388,2.778000,0.000000,9.0808
1389,2.780000,0.000000,9.0811
1390,2.782000,0.000000,9.0815
1391,2.784000,0.000000,9.0818
1392,2.786000,0.000000,9.0821
1393,2.788000,0.000000,9.0824
1394,2.790000,0.000000,9.0827
1395,2.792000,0.000000,9.0830
1396,2.794000,0.000000,9.0833
1397,2.796000,0.000000,9.0836
1398,2.798000,0.000000,9.0839
1399,2.800000,0.000000,9.0842
1400,2.802000,0.000000,9.0845
1401,2.804000,0.000000,9.0848
1402,2.806000,0.000000,9.0851
1403,2.808000,0.000000,9.0854
1404,2.810000,0.000000,9.0857
1405,2.812000,0.000000,9.0860
1406,2.814000,0.000000,9.0864
1407,2.816000,0.000000,9.0867
1408,2.818000,0.000000,9.0870
1409,2.820000,0.000000,9.0873
1410,2.822000,0.000000,9.0876
1411,2.824000,0.000000,9.0879
1412,2.826000,0.000000,9.0882
1413,2.828000,0.000000,9.0885
1414,2.830000,0.000000,9.0888
1415,2.832000,0.000000,9.0892
1416,2.834000,0.000000,9.0895
1417,2.836000,0.000000,9.0898
1418,2.838000,0.000000,9.0901
1419,2.840000,0.000000,9.0904
1420,2.842000,0.000000,9.0907
1421,2.844000,0.000000,9.0910
1422,2.846000,0.000000,9.0914
1423,2.848000,0.000000,9.0917
1424,2.850000,0.000000,9.0920
1425,2.852000,0.000000,9.0923
1426,2.854000,0.000000,9.0926
1427,2.856000,0.000000,9.0929
1428,2.858000,0.000000,9.0932
1429,2.860000,0.000000,9.0936
1430,2.862000,0.000000,9.0939
1431,2.864000,0.000000,9.0942
1432,2.866000,0.000000,9.0945
1433,2.868000,0.000000,9.0948
1434,2.870000,0.000000,9.0951
1435,2.872000,0.000000,9.0955
1436,2.874000,0.000000,9.0958
1437,2.876000,0.000000,9.0961
1438,2.878000,0.000000,9.0964
1439,2.880000,0.000000,9.0967
1440,2.882000,0.000000,9.0971
1441,2.884000,0.000000,9.0974
1442,2.886000,0.000000,9.0977
1443,2.888000,0.000000,9.0980
1444,2.890000,0.000000,9.0983
1445,2.892000,0.000000,9.0987
1446,2.894000,0.000000,9.0990
1447,2.896000,0.000000,9.0993
1448,2.898000,0.000000,9.0996
1449,2.900000,0.000000,9.1000
1450,2.902000,0.000000,9.1003
1451,2.904000,0.000000,9.1006
1452,2.906000,0.000000,9.1009
1453,2.908000,0.000000,9.1012
1454,2.910000,0.000000,9.1016
1455,2.912000,0.000000,9.1019
1456,2.914000,0.000000,9.1022
1457,2.916000,0.000000,9.1025
1458,2.918000,0.000000,9.1029
1459,2.920000,0.000000,9.1032
1460,2.922000,0.000000,9.1035
1461,2.924000,0.000000,9.1038
1462,2.926000,0.000000,9.1042
