step,time_s,contact_force_N
5271,10.544000,0.000000
5272,10.546000,0.000000
5273,10.548000,0.000000
5274,10.550000,0.000000
5275,10.552000,0.000000
5276,10.554000,0.000000
5277,10.556000,0.000000
5278,10.558000,0.000000
5279,10.560000,0.000000
5280,10.562000,0.000000
5281,10.564000,0.000000
5282,10.566000,0.000000
5283,10.568000,0.000000
5284,10.570000,0.000000
5285,10.572000,0.000000
5286,10.574000,0.000000
5287,10.576000,0.000000
5288,10.578000,0.000000
5289,10.580000,0.000000
5290,10.582000,0.000000
5291,10.584000,0.000000
5292,10.586000,0.000000
5293,10.588000,0.000000
5294,10.590000,0.000000
5295,10.592000,0.000000
5296,10.594000,0.000000
5297,10.596000,0.000000
5298,10.598000,0.000000
5299,10.600000,0.000000
5300,10.602000,0.000000
5301,10.604000,0.000000
5302,10.606000,0.000000
5303,10.608000,0.000000
5304,10.610000,0.000000
5305,10.612000,0.000000
5306,10.614000,0.000000
5307,10.616000,0.000000
5308,10.618000,0.000000
5309,10.620000,0.000000
5310,10.622000,0.000000
5311,10.624000,0.000000
5312,10.626000,0.000000
5313,10.628000,0.000000
5314,10.630000,0.000000
5315,10.632000,0.000000
5316,10.634000,0.000000
5317,10.636000,0.000000
5318,10.638000,0.000000
5319,10.640000,0.000000
5320,10.642000,0.000000
5321,10.644000,0.000000
5322,10.646000,0.000000
5323,10.648000,0.000000
5324,10.650000,0.000000
5325,10.652000,0.000000
5326,10.654000,0.000000
5327,10.656000,0.000000
5328,10.658000,0.000000
5329,10.660000,0.000000
5330,10.662000,0.000000
5331,10.664000,0.000000
5332,10.666000,0.000000
5333,10.668000,0.000000
5334,10.670000,0.000000
5335,10.672000,0.000000
5336,10.674000,0.000000
5337,10.676000,0.000000
5338,10.678000,0.000000
5339,10.680000,0.000000
5340,10.682000,0.000000
5341,10.684000,0.000000
5342,10.686000,0.000000
5343,10.688000,0.000000
5344,10.690000,0.000000
5345,10.692000,0.000000
5346,10.694000,0.000000
5347,10.696000,0.000000
5348,10.698000,0.000000
5349,10.700000,0.000000
5350,10.702000,0.000000
5351,10.704000,0.000000
5352,10.706000,0.000000
5353,10.708000,0.000000
5354,10.710000,0.000000
5355,10.712000,0.000000
5356,10.714000,0.000000
5357,10.716000,0.000000
5358,10.718000,0.000000
5359,10.720000,0.000000
5360,10.722000,0.000000
5361,10.724000,0.000000
5362,10.726000,0.000000
5363,10.728000,0.000000
5364,10.730000,0.000000
5365,10.732000,0.000000
5366,10.734000,0.000000
5367,10.736000,0.000000
5368,10.738000,0.000000
5369,10.740000,0.000000
5370,10.742000,0.000000
5371,10.744000,0.000000
5372,10.746000,0.000000
5373,10.748000,0.000000
5374,10.750000,0.000000
5375,10.752000,0.000000
5376,10.754000,0.000000
5377,10.756000,0.000000
5378,10.758000,0.000000
5379,10.760000,0.000000
5380,10.762000,0.000000
5381,10.764000,0.000000
5382,10.766000,0.000000
5383,10.768000,6.939713
5384,10.770000,11.894969
5385,10.772000,30.973249
5386,10.774000,47.253612
5387,10.776000,86.248588
5388,10.778000,127.746069
5389,10.780000,194.360430
5390,10.782000,289.005314
5391,10.784000,420.623668
5392,10.786000,597.865705
5393,10.788000,823.359809
5394,10.790000,1085.525650
5395,10.792000,1353.493765
5396,10.794000,1575.843497
5397,10.796000,1607.156105
5398,10.798000,462.681209
5399,10.800000,0.000000
5400,10.802000,35.296928
5401,10.804000,2.354886
5402,10.806000,0.000000
5403,10.808000,0.000000
5404,10.810000,0.000000
5405,10.812000,0.000000
5406,10.814000,0.000000
5407,10.816000,0.000000
5408,10.818000,0.000000
5409,10.820000,0.000000
5410,10.822000,0.000000
5411,10.824000,0.000000
5412,10.826000,0.000000
5413,10.828000,0.000000
5414,10.830000,0.000000
5415,10.832000,0.000000
5416,10.834000,0.000000
5417,10.836000,0.000000
5418,10.838000,0.000000
5419,10.840000,0.000000
5420,10.842000,0.000000
5421,10.844000,0.000000
5422,10.846000,0.000000
5423,10.848000,0.000000
5424,10.850000,0.000000
5425,10.852000,0.000000
5426,10.854000,0.000000
5427,10.856000,0.000000
5428,10.858000,0.000000
5429,10.860000,0.000000
5430,10.862000,0.000000
5431,10.864000,0.000000
5432,10.866000,0.000000
5433,10.868000,0.000000
5434,10.870000,0.000000
5435,10.872000,0.000000
5436,10.874000,0.000000
5437,10.876000,0.000000
5438,10.878000,0.000000
5439,10.880000,0.000000
5440,10.882000,0.000000
5441,10.884000,0.000000
5442,10.886000,0.000000
5443,10.888000,0.000000
5444,10.890000,0.000000
5445,10.892000,0.000000
5446,10.894000,0.000000
5447,10.896000,0.000000
5448,10.898000,0.000000
5449,10.900000,0.000000
5450,10.902000,0.000000
5451,10.904000,0.000000
5452,10.906000,0.000000
5453,10.908000,0.000000
5454,10.910000,0.000000
5455,10.912000,0.000000
5456,10.914000,0.000000
5457,10.916000,0.000000
5458,10.918000,0.000000
5459,10.920000,0.000000
5460,10.922000,0.000000
5461,10.924000,0.000000
5462,10.926000,0.000000
5463,10.928000,0.000000
5464,10.930000,0.000000
5465,10.932000,0.000000
5466,10.934000,0.000000
5467,10.936000,0.000000
5468,10.938000,0.000000
5469,10.940000,0.000000
5470,10.942000,0.000000
5471,10.944000,0.000000
5472,10.946000,0.000000
5473,10.948000,0.000000
5474,10.950000,0.000000
5475,10.952000,0.000000
5476,10.954000,0.000000
5477,10.956000,0.000000
5478,10.958000,0.000000
5479,10.960000,0.000000
5480,10.962000,0.000000
5481,10.964000,0.000000
5482,10.966000,0.000000
5483,10.968000,0.000000
5484,10.970000,0.000000
5485,10.972000,0.000000
5486,10.974000,0.000000
5487,10.976000,0.000000
5488,10.978000,0.000000
5489,10.980000,0.000000
5490,10.982000,0.000000
5491,10.984000,0.000000
5492,10.986000,0.000000
5493,10.988000,0.000000
5494,10.990000,0.000000
5495,10.992000,0.000000
5496,10.994000,0.000000
5497,10.996000,0.000000
5498,10.998000,0.000000
5499,11.000000,0.000000
5500,11.002000,0.000000
5501,11.004000,0.000000
5502,11.006000,0.000000
5503,11.008000,0.000000
5504,11.010000,0.000000
5505,11.012000,0.000000
5506,11.014000,0.000000
5507,11.016000,0.000000
5508,11.018000,0.000000
5509,11.020000,0.000000
5510,11.022000,0.000000
5511,11.024000,0.000000
5512,11.026000,0.000000
5513,11.028000,0.000000
5514,11.030000,0.000000
5515,11.032000,0.000000
5516,11.034000,0.000000
5517,11.036000,6.948741
5518,11.038000,11.940212
5519,11.040000,31.118185
5520,11.042000,47.513621
5521,11.044000,87.032956
5522,11.046000,129.068196
5523,11.048000,196.864644
5524,11.050000,293.583280
5525,11.052000,428.677685
5526,11.054000,611.361185
5527,11.056000,844.448083
5528,11.058000,1115.375471
5529,11.060000,1390.156992
5530,11.062000,1607.556508
5531,11.064000,1553.798703
5532,11.066000,11.593233
5533,11.068000,0.000000
5534,11.070000,32.457938
5535,11.072000,0.000000
5536,11.074000,0.000000
5537,11.076000,0.000000
5538,11.078000,0.000000
5539,11.080000,0.000000
5540,11.082000,0.000000
5541,11.084000,0.000000
5542,11.086000,0.000000
5543,11.088000,0.000000
5544,11.090000,0.000000
5545,11.092000,0.000000
5546,11.094000,0.000000
5547,11.096000,0.000000
5548,11.098000,0.000000
5549,11.100000,0.000000
5550,11.102000,0.000000
5551,11.104000,0.000000
5552,11.106000,0.000000
5553,11.108000,0.000000
5554,11.110000,0.000000
5555,11.112000,0.000000
5556,11.114000,0.000000
5557,11.116000,0.000000
5558,11.118000,0.000000
5559,11.120000,0.000000
5560,11.122000,0.000000
5561,11.124000,0.000000
5562,11.126000,0.000000
5563,11.128000,0.000000
5564,11.130000,0.000000
5565,11.132000,0.000000
5566,11.134000,0.000000
5567,11.136000,0.000000
5568,11.138000,0.000000
5569,11.140000,0.000000
5570,11.142000,0.000000
5571,11.144000,0.000000
5572,11.146000,0.000000
5573,11.148000,0.000000
5574,11.150000,0.000000
5575,11.152000,0.000000
5576,11.154000,0.000000
5577,11.156000,0.000000
5578,11.158000,0.000000
5579,11.160000,0.000000
5580,11.162000,0.000000
5581,11.164000,0.000000
5582,11.166000,0.000000
5583,11.168000,0.000000
5584,11.170000,0.000000
5585,11.172000,0.000000
5586,11.174000,0.000000
5587,11.176000,0.000000
5588,11.178000,0.000000
5589,11.180000,0.000000
5590,11.182000,0.000000
5591,11.184000,0.000000
5592,11.186000,0.000000
5593,11.188000,0.000000
5594,11.190000,0.000000
5595,11.192000,0.000000
5596,11.194000,0.000000
5597,11.196000,0.000000
5598,11.198000,0.000000
5599,11.200000,0.000000
5600,11.202000,0.000000
5601,11.204000,0.000000
5602,11.206000,0.000000
5603,11.208000,0.000000
5604,11.210000,0.000000
5605,11.212000,0.000000
5606,11.214000,0.000000
5607,11.216000,0.000000
5608,11.218000,0.000000
5609,11.220000,0.000000
5610,11.222000,0.000000
5611,11.224000,0.000000
5612,11.226000,0.000000
5613,11.228000,0.000000
5614,11.230000,0.000000
5615,11.232000,0.000000
5616,11.234000,0.000000
5617,11.236000,0.000000
5618,11.238000,0.000000
5619,11.240000,0.000000
5620,11.242000,0.000000
5621,11.244000,0.000000
5622,11.246000,0.000000
5623,11.248000,0.000000
5624,11.250000,0.000000
5625,11.252000,0.000000
5626,11.254000,0.000000
5627,11.256000,0.000000
5628,11.258000,0.000000
5629,11.260000,0.000000
5630,11.262000,0.000000
5631,11.264000,0.000000
5632,11.266000,0.000000
5633,11.268000,0.000000
5634,11.270000,0.000000
5635,11.272000,0.000000
5636,11.274000,0.000000
5637,11.276000,0.000000
5638,11.278000,0.000000
5639,11.280000,0.000000
5640,11.282000,0.000000
5641,11.284000,0.000000
5642,11.286000,0.000000
5643,11.288000,0.000000
5644,11.290000,0.000000
5645,11.292000,0.000000
5646,11.294000,0.000000
5647,11.296000,0.000000
5648,11.298000,0.000000
5649,11.300000,0.000000
5650,11.302000,0.000000
5651,11.304000,6.982223
5652,11.306000,12.097804
5653,11.308000,31.603748
5654,11.310000,48.383599
5655,11.312000,89.564060
5656,11.314000,133.598479
5657,11.316000,205.347749
5658,11.318000,309.249084
5659,11.320000,456.527233
5660,11.322000,658.444220
5661,11.324000,918.333041
5662,11.326000,1219.154683
5663,11.328000,1511.257677
5664,11.330000,1664.873112
5665,11.332000,917.410994
5666,11.334000,0.000000
5667,11.336000,20.336763
5668,11.338000,5.898588
5669,11.340000,0.000000
5670,11.342000,0.000000
5671,11.344000,0.000000
5672,11.346000,0.000000
5673,11.348000,0.000000
5674,11.350000,0.000000
5675,11.352000,0.000000
5676,11.354000,0.000000
5677,11.356000,0.000000
5678,11.358000,0.000000
5679,11.360000,0.000000
5680,11.362000,0.000000
5681,11.364000,0.000000
5682,11.366000,0.000000
5683,11.368000,0.000000
5684,11.370000,0.000000
5685,11.372000,0.000000
5686,11.374000,0.000000
5687,11.376000,0.000000
5688,11.378000,0.000000
5689,11.380000,0.000000
5690,11.382000,0.000000
5691,11.384000,0.000000
5692,11.386000,0.000000
5693,11.388000,0.000000
5694,11.390000,0.000000
5695,11.392000,0.000000
5696,11.394000,0.000000
5697,11.396000,0.000000
5698,11.398000,0.000000
5699,11.400000,0.000000
5700,11.402000,0.000000
5701,11.404000,0.000000
5702,11.406000,0.000000
5703,11.408000,0.000000
5704,11.410000,0.000000
5705,11.412000,0.000000
5706,11.414000,0.000000
5707,11.416000,0.000000
5708,11.418000,0.000000
5709,11.420000,0.000000
5710,11.422000,0.000000
5711,11.424000,0.000000
5712,11.426000,0.000000
5713,11.428000,0.000000
5714,11.430000,0.000000
5715,11.432000,0.000000
5716,11.434000,0.000000
5717,11.436000,0.000000
5718,11.438000,0.000000
5719,11.440000,0.000000
5720,11.442000,0.000000
5721,11.444000,0.000000
5722,11.446000,0.000000
5723,11.448000,0.000000
5724,11.450000,0.000000
5725,11.452000,0.000000
5726,11.454000,0.000000
5727,11.456000,0.000000
5728,11.458000,0.000000
5729,11.460000,0.000000
5730,11.462000,0.000000
5731,11.464000,0.000000
5732,11.466000,0.000000
5733,11.468000,0.000000
5734,11.470000,0.000000
5735,11.472000,0.000000
5736,11.474000,0.000000
5737,11.476000,0.000000
5738,11.478000,0.000000
5739,11.480000,0.000000
5740,11.482000,0.000000
5741,11.484000,0.000000
5742,11.486000,0.000000
5743,11.488000,0.000000
5744,11.490000,0.000000
5745,11.492000,0.000000
5746,11.494000,0.000000
5747,11.496000,0.000000
5748,11.498000,0.000000
5749,11.500000,0.000000
5750,11.502000,0.000000
5751,11.504000,0.000000
5752,11.506000,0.000000
5753,11.508000,0.000000
5754,11.510000,0.000000
5755,11.512000,0.000000
5756,11.514000,0.000000
5757,11.516000,0.000000
5758,11.518000,0.000000
5759,11.520000,0.000000
5760,11.522000,0.000000
5761,11.524000,0.000000
5762,11.526000,0.000000
5763,11.528000,0.000000
5764,11.530000,0.000000
5765,11.532000,0.000000
5766,11.534000,0.000000
5767,11.536000,0.000000
5768,11.538000,0.000000
5769,11.540000,0.000000
5770,11.542000,0.000000
5771,11.544000,0.000000
5772,11.546000,0.000000
5773,11.548000,0.000000
5774,11.550000,0.000000
5775,11.552000,0.000000
5776,11.554000,0.000000
5777,11.556000,0.000000
5778,11.558000,0.000000
5779,11.560000,0.000000
5780,11.562000,0.000000
5781,11.564000,0.000000
5782,11.566000,0.000000
5783,11.568000,0.000000
5784,11.570000,6.922406
5785,11.572000,11.803099
5786,11.574000,30.669607
5787,11.576000,46.707875
5788,11.578000,84.614201
5789,11.580000,124.992863
5790,11.582000,189.169891
5791,11.584000,279.567121
5792,11.586000,404.118576
5793,11.588000,570.361975
5794,11.590000,780.513849
5795,11.592000,1024.694630
5796,11.594000,1277.219465
5797,11.596000,1499.986977
5798,11.598000,1623.826396
5799,11.600000,1246.499844
5800,11.602000,0.000000
5801,11.604000,0.000000
5802,11.606000,10.329160
5803,11.608000,0.000000
5804,11.610000,0.000000
5805,11.612000,0.000000
5806,11.614000,0.000000
5807,11.616000,0.000000
5808,11.618000,0.000000
5809,11.620000,0.000000
5810,11.622000,0.000000
5811,11.624000,0.000000
5812,11.626000,0.000000
5813,11.628000,0.000000
5814,11.630000,0.000000
5815,11.632000,0.000000
5816,11.634000,0.000000
5817,11.636000,0.000000
5818,11.638000,0.000000
5819,11.640000,0.000000
5820,11.642000,0.000000
5821,11.644000,0.000000
5822,11.646000,0.000000
5823,11.648000,0.000000
5824,11.650000,0.000000
5825,11.652000,0.000000
5826,11.654000,0.000000
5827,11.656000,0.000000
5828,11.658000,0.000000
5829,11.660000,0.000000
5830,11.662000,0.000000
5831,11.664000,0.000000
5832,11.666000,0.000000
5833,11.668000,0.000000
5834,11.670000,0.000000
5835,11.672000,0.000000
5836,11.674000,0.000000
5837,11.676000,0.000000
5838,11.678000,0.000000
5839,11.680000,0.000000
5840,11.682000,0.000000
5841,11.684000,0.000000
5842,11.686000,0.000000
5843,11.688000,0.000000
5844,11.690000,0.000000
5845,11.692000,0.000000
5846,11.694000,0.000000
5847,11.696000,0.000000
5848,11.698000,0.000000
5849,11.700000,0.000000
5850,11.702000,0.000000
5851,11.704000,0.000000
5852,11.706000,0.000000
5853,11.708000,0.000000
5854,11.710000,0.000000
5855,11.712000,0.000000
5856,11.714000,0.000000
5857,11.716000,0.000000
5858,11.718000,0.000000
5859,11.720000,0.000000
5860,11.722000,0.000000
5861,11.724000,0.000000
5862,11.726000,0.000000
5863,11.728000,0.000000
5864,11.730000,0.000000
5865,11.732000,0.000000
5866,11.734000,0.000000
5867,11.736000,0.000000
5868,11.738000,0.000000
5869,11.740000,0.000000
5870,11.742000,0.000000
5871,11.744000,0.000000
5872,11.746000,0.000000
5873,11.748000,0.000000
5874,11.750000,0.000000
5875,11.752000,0.000000
5876,11.754000,0.000000
5877,11.756000,0.000000
5878,11.758000,0.000000
5879,11.760000,0.000000
5880,11.762000,0.000000
5881,11.764000,0.000000
5882,11.766000,0.000000
5883,11.768000,0.000000
5884,11.770000,0.000000
5885,11.772000,0.000000
5886,11.774000,0.000000
5887,11.776000,0.000000
5888,11.778000,0.000000
5889,11.780000,0.000000
5890,11.782000,0.000000
5891,11.784000,0.000000
5892,11.786000,0.000000
5893,11.788000,0.000000
5894,11.790000,0.000000
5895,11.792000,0.000000
5896,11.794000,0.000000
5897,11.796000,0.000000
5898,11.798000,0.000000
5899,11.800000,0.000000
5900,11.802000,0.000000
5901,11.804000,0.000000
5902,11.806000,0.000000
5903,11.808000,0.000000
5904,11.810000,0.000000
5905,11.812000,0.000000
5906,11.814000,0.000000
5907,11.816000,0.000000
5908,11.818000,0.000000
5909,11.820000,0.000000
5910,11.822000,0.000000
5911,11.824000,0.000000
5912,11.826000,0.000000
5913,11.828000,0.000000
5914,11.830000,0.000000
5915,11.832000,0.000000
5916,11.834000,0.000000
5917,11.836000,0.000000
5918,11.838000,6.892968
5919,11.840000,11.614893
5920,11.842000,27.950518
5921,11.844000,41.385247
5922,11.846000,69.995180
5923,11.848000,116.065587
5924,11.850000,166.654198
5925,11.852000,246.707662
5926,11.854000,357.841647
5927,11.856000,507.445111
5928,11.858000,699.883331
5929,11.860000,930.129273
5930,11.862000,1178.630878
5931,11.864000,1412.957248
5932,11.866000,1587.039282
5933,11.868000,1533.322797
5934,11.870000,121.960253
5935,11.872000,0.000000
5936,11.874000,32.407717
5937,11.876000,0.000000
5938,11.878000,0.000000
5939,11.880000,0.000000
5940,11.882000,0.000000
5941,11.884000,0.000000
5942,11.886000,0.000000
5943,11.888000,0.000000
5944,11.890000,0.000000
5945,11.892000,0.000000
5946,11.894000,0.000000
5947,11.896000,0.000000
5948,11.898000,0.000000
5949,11.900000,0.000000
5950,11.902000,0.000000
5951,11.904000,0.000000
5952,11.906000,0.000000
5953,11.908000,0.000000
5954,11.910000,0.000000
5955,11.912000,0.000000
5956,11.914000,0.000000
5957,11.916000,0.000000
5958,11.918000,0.000000
5959,11.920000,0.000000
5960,11.922000,0.000000
5961,11.924000,0.000000
5962,11.926000,0.000000
5963,11.928000,0.000000
5964,11.930000,0.000000
5965,11.932000,0.000000
5966,11.934000,0.000000
5967,11.936000,0.000000
5968,11.938000,0.000000
5969,11.940000,0.000000
5970,11.942000,0.000000
5971,11.944000,0.000000
5972,11.946000,0.000000
5973,11.948000,0.000000
5974,11.950000,0.000000
5975,11.952000,0.000000
5976,11.954000,0.000000
5977,11.956000,0.000000
5978,11.958000,0.000000
5979,11.960000,0.000000
5980,11.962000,0.000000
5981,11.964000,0.000000
5982,11.966000,0.000000
5983,11.968000,0.000000
5984,11.970000,0.000000
5985,11.972000,0.000000
5986,11.974000,0.000000
5987,11.976000,0.000000
5988,11.978000,0.000000
5989,11.980000,0.000000
5990,11.982000,0.000000
5991,11.984000,0.000000
5992,11.986000,0.000000
5993,11.988000,0.000000
5994,11.990000,0.000000
5995,11.992000,0.000000
5996,11.994000,0.000000
5997,11.996000,0.000000
5998,11.998000,0.000000
5999,12.000000,0.000000
6000,12.002000,0.000000
6001,12.004000,0.000000
6002,12.006000,0.000000
6003,12.008000,0.000000
6004,12.010000,0.000000
6005,12.012000,0.000000
6006,12.014000,0.000000
6007,12.016000,0.000000
6008,12.018000,0.000000
6009,12.020000,0.000000
6010,12.022000,0.000000
6011,12.024000,0.000000
6012,12.026000,0.000000
6013,12.028000,0.000000
6014,12.030000,0.000000
6015,12.032000,0.000000
6016,12.034000,0.000000
6017,12.036000,0.000000
6018,12.038000,0.000000
6019,12.040000,0.000000
6020,12.042000,0.000000
6021,12.044000,0.000000
6022,12.046000,0.000000
6023,12.048000,0.000000
6024,12.050000,0.000000
6025,12.052000,0.000000
6026,12.054000,0.000000
6027,12.056000,0.000000
6028,12.058000,0.000000
6029,12.060000,0.000000
6030,12.062000,0.000000
6031,12.064000,0.000000
6032,12.066000,0.000000
6033,12.068000,0.000000
6034,12.070000,0.000000
6035,12.072000,0.000000
6036,12.074000,0.000000
6037,12.076000,0.000000
6038,12.078000,0.000000
6039,12.080000,0.000000
6040,12.082000,0.000000
6041,12.084000,0.000000
6042,12.086000,0.000000
6043,12.088000,0.000000
6044,12.090000,0.000000
6045,12.092000,0.000000
6046,12.094000,0.000000
6047,12.096000,0.000000
6048,12.098000,0.000000
6049,12.100000,0.000000
6050,12.102000,0.000000
6051,12.104000,0.000000
6052,12.106000,0.000000
6053,12.108000,6.968307
6054,12.110000,12.033908
6055,12.112000,31.410175
6056,12.114000,48.036873
6057,12.116000,88.600267
6058,12.118000,131.760044
6059,12.120000,201.956665
6060,12.122000,302.948556
6061,12.124000,445.261042
6062,12.126000,639.308347
6063,12.128000,888.241469
6064,12.130000,1177.068808
6065,12.132000,1463.620536
6066,12.134000,1654.591570
6067,12.136000,1280.286284
6068,12.138000,0.000000
6069,12.140000,0.000000
6070,12.142000,10.875592
6071,12.144000,0.000000
6072,12.146000,0.000000
6073,12.148000,0.000000
6074,12.150000,0.000000
6075,12.152000,0.000000
6076,12.154000,0.000000
6077,12.156000,0.000000
6078,12.158000,0.000000
6079,12.160000,0.000000
6080,12.162000,0.000000
6081,12.164000,0.000000
6082,12.166000,0.000000
6083,12.168000,0.000000
6084,12.170000,0.000000
6085,12.172000,0.000000
6086,12.174000,0.000000
6087,12.176000,0.000000
6088,12.178000,0.000000
6089,12.180000,0.000000
6090,12.182000,0.000000
6091,12.184000,0.000000
6092,12.186000,0.000000
6093,12.188000,0.000000
6094,12.190000,0.000000
6095,12.192000,0.000000
6096,12.194000,0.000000
6097,12.196000,0.000000
6098,12.198000,0.000000
6099,12.200000,0.000000
6100,12.202000,0.000000
6101,12.204000,0.000000
6102,12.206000,0.000000
6103,12.208000,0.000000
6104,12.210000,0.000000
6105,12.212000,0.000000
6106,12.214000,0.000000
6107,12.216000,0.000000
6108,12.218000,0.000000
6109,12.220000,0.000000
6110,12.222000,0.000000
6111,12.224000,0.000000
6112,12.226000,0.000000
6113,12.228000,0.000000
6114,12.230000,0.000000
6115,12.232000,0.000000
6116,12.234000,0.000000
6117,12.236000,0.000000
6118,12.238000,0.000000
6119,12.240000,0.000000
6120,12.242000,0.000000
6121,12.244000,0.000000
6122,12.246000,0.000000
6123,12.248000,0.000000
6124,12.250000,0.000000
6125,12.252000,0.000000
6126,12.254000,0.000000
6127,12.256000,0.000000
6128,12.258000,0.000000
6129,12.260000,0.000000
6130,12.262000,0.000000
6131,12.264000,0.000000
6132,12.266000,0.000000
6133,12.268000,0.000000
6134,12.270000,0.000000
6135,12.272000,0.000000
6136,12.274000,0.000000
6137,12.276000,0.000000
6138,12.278000,0.000000
6139,12.280000,0.000000
6140,12.282000,0.000000
6141,12.284000,0.000000
6142,12.286000,0.000000
6143,12.288000,0.000000
6144,12.290000,0.000000
6145,12.292000,0.000000
6146,12.294000,0.000000
6147,12.296000,0.000000
6148,12.298000,0.000000
6149,12.300000,0.000000
6150,12.302000,0.000000
6151,12.304000,0.000000
6152,12.306000,0.000000
6153,12.308000,0.000000
6154,12.310000,0.000000
6155,12.312000,0.000000
6156,12.314000,0.000000
6157,12.316000,0.000000
6158,12.318000,0.000000
6159,12.320000,0.000000
6160,12.322000,0.000000
6161,12.324000,0.000000
6162,12.326000,0.000000
6163,12.328000,0.000000
6164,12.330000,0.000000
6165,12.332000,0.000000
6166,12.334000,0.000000
6167,12.336000,0.000000
6168,12.338000,0.000000
6169,12.340000,0.000000
6170,12.342000,0.000000
6171,12.344000,0.000000
6172,12.346000,0.000000
6173,12.348000,0.000000
6174,12.350000,0.000000
6175,12.352000,0.000000
6176,12.354000,0.000000
6177,12.356000,0.000000
6178,12.358000,0.000000
6179,12.360000,0.000000
6180,12.362000,0.000000
6181,12.364000,0.000000
6182,12.366000,0.000000
6183,12.368000,0.000000
6184,12.370000,0.000000
6185,12.372000,0.000000
6186,12.374000,6.896207
6187,12.376000,11.639503
6188,12.378000,28.068997
6189,12.380000,41.598801
6190,12.382000,70.417655
6191,12.384000,116.969659
6192,12.386000,168.210490
6193,12.388000,249.493775
6194,12.390000,362.661459
6195,12.392000,515.441627
6196,12.394000,712.413821
6197,12.396000,948.271655
6198,12.398000,1202.324536
6199,12.400000,1439.791814
6200,12.402000,1606.534118
6201,12.404000,1470.621638
6202,12.406000,0.000000
6203,12.408000,0.000000
6204,12.410000,25.421129
6205,12.412000,0.000000
6206,12.414000,0.000000
6207,12.416000,0.000000
6208,12.418000,0.000000
6209,12.420000,0.000000
6210,12.422000,0.000000
6211,12.424000,0.000000
6212,12.426000,0.000000
6213,12.428000,0.000000
6214,12.430000,0.000000
6215,12.432000,0.000000
6216,12.434000,0.000000
6217,12.436000,0.000000
6218,12.438000,0.000000
6219,12.440000,0.000000
6220,12.442000,0.000000
6221,12.444000,0.000000
6222,12.446000,0.000000
6223,12.448000,0.000000
6224,12.450000,0.000000
6225,12.452000,0.000000
6226,12.454000,0.000000
6227,12.456000,0.000000
6228,12.458000,0.000000
6229,12.460000,0.000000
6230,12.462000,0.000000
6231,12.464000,0.000000
6232,12.466000,0.000000
6233,12.468000,0.000000
6234,12.470000,0.000000
6235,12.472000,0.000000
6236,12.474000,0.000000
6237,12.476000,0.000000
6238,12.478000,0.000000
6239,12.480000,0.000000
6240,12.482000,0.000000
6241,12.484000,0.000000
6242,12.486000,0.000000
6243,12.488000,0.000000
6244,12.490000,0.000000
6245,12.492000,0.000000
6246,12.494000,0.000000
6247,12.496000,0.000000
6248,12.498000,0.000000
6249,12.500000,0.000000
6250,12.502000,0.000000
6251,12.504000,0.000000
6252,12.506000,0.000000
6253,12.508000,0.000000
6254,12.510000,0.000000
6255,12.512000,0.000000
6256,12.514000,0.000000
6257,12.516000,0.000000
6258,12.518000,0.000000
6259,12.520000,0.000000
6260,12.522000,0.000000
6261,12.524000,0.000000
6262,12.526000,0.000000
6263,12.528000,0.000000
6264,12.530000,0.000000
6265,12.532000,0.000000
6266,12.534000,0.000000
6267,12.536000,0.000000
6268,12.538000,0.000000
6269,12.540000,0.000000
6270,12.542000,0.000000
6271,12.544000,0.000000
6272,12.546000,0.000000
6273,12.548000,0.000000
6274,12.550000,0.000000
6275,12.552000,0.000000
6276,12.554000,0.000000
6277,12.556000,0.000000
6278,12.558000,0.000000
6279,12.560000,0.000000
6280,12.562000,0.000000
6281,12.564000,0.000000
6282,12.566000,0.000000
6283,12.568000,0.000000
6284,12.570000,0.000000
6285,12.572000,0.000000
6286,12.574000,0.000000
6287,12.576000,0.000000
6288,12.578000,0.000000
6289,12.580000,0.000000
6290,12.582000,0.000000
6291,12.584000,0.000000
6292,12.586000,0.000000
6293,12.588000,0.000000
6294,12.590000,0.000000
6295,12.592000,0.000000
6296,12.594000,0.000000
6297,12.596000,0.000000
6298,12.598000,0.000000
6299,12.600000,0.000000
6300,12.602000,0.000000
6301,12.604000,0.000000
6302,12.606000,0.000000
6303,12.608000,0.000000
6304,12.610000,0.000000
6305,12.612000,0.000000
6306,12.614000,0.000000
6307,12.616000,0.000000
6308,12.618000,0.000000
6309,12.620000,0.000000
6310,12.622000,0.000000
6311,12.624000,0.000000
6312,12.626000,0.000000
6313,12.628000,0.000000
6314,12.630000,0.000000
6315,12.632000,0.000000
6316,12.634000,0.000000
6317,12.636000,0.000000
6318,12.638000,0.000000
6319,12.640000,0.000000
6320,12.642000,0.000000
6321,12.644000,6.994918
6322,12.646000,12.154556
6323,12.648000,31.772346
6324,12.650000,48.685654
6325,12.652000,90.340961
6326,12.654000,135.241061
6327,12.656000,208.307932
6328,12.658000,314.796567
6329,12.660000,466.526806
6330,12.662000,675.534049
6331,12.664000,945.269551
6332,12.666000,1256.532416
6333,12.668000,1551.176069
6334,12.670000,1651.171364
6335,12.672000,475.888102
6336,12.674000,0.000000
6337,12.676000,37.914305
6338,12.678000,4.993509
6339,12.680000,0.000000
6340,12.682000,0.000000
6341,12.684000,0.000000
6342,12.686000,0.000000
6343,12.688000,0.000000
